Store,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,Year,WeekOfYear,Month,HolidayName,lag_1,lag_2,lag_52,rolling_mean_4,rolling_std_4
2,2011-09-16,1691439.52,False,A,202307,78.85,3.526,215.6944378,7.852,0.0,0.0,0.0,0.0,0.0,2011,37,9,NoHoliday,1748000.65,1809119.7,1793903.5999999999,1805588.7125,41042.23499827475
2,2011-09-23,1669299.78,False,A,202307,75.58,3.467,216.0282356,7.852,0.0,0.0,0.0,0.0,0.0,2011,38,9,NoHoliday,1691439.52,1748000.65,1724557.22,1767424.945,59930.06509852974
2,2011-09-30,1650394.44,False,A,202307,78.14,3.355,216.3620333,7.852,0.0,0.0,0.0,0.0,0.0,2011,39,9,NoHoliday,1669299.78,1691439.52,1827440.43,1729464.9125,62594.54816479415
2,2011-10-07,1837553.43,False,A,202307,69.92,3.285,216.6958311,7.441,0.0,0.0,0.0,0.0,0.0,2011,40,10,NoHoliday,1650394.44,1669299.78,1849921.44,1689783.5975,42281.042990331574
2,2011-10-14,1743882.19,False,A,202307,71.67,3.274,217.0048261,7.441,0.0,0.0,0.0,0.0,0.0,2011,41,10,NoHoliday,1837553.43,1650394.44,1794355.49,1712171.7925,85254.19419381241
2,2011-10-21,1834680.25,False,A,202307,64.53,3.353,217.1650042,7.441,0.0,0.0,0.0,0.0,0.0,2011,42,10,NoHoliday,1743882.19,1837553.43,1737947.64,1725282.46,85035.28024751502
2,2011-10-28,1769296.25,False,A,202307,65.87,3.372,217.3251824,7.441,0.0,0.0,0.0,0.0,0.0,2011,43,10,NoHoliday,1834680.25,1743882.19,1802755.11,1766627.5775000001,88861.57342156106
2,2011-11-04,1959707.9,False,A,202307,55.53,3.332,217.4853605,7.441,0.0,0.0,0.0,0.0,0.0,2011,44,11,NoHoliday,1769296.25,1834680.25,1939061.41,1796353.03,47087.53248778836
2,2011-11-11,1920725.15,False,A,202307,59.33,3.297,217.6455387,7.441,777430.08,1472040.0,31919.04,342293.04,344675.52,2011,45,11,NoHoliday,1959707.9,1769296.25,1916812.74,1826891.6475,96451.4024516613
2,2011-11-18,1902762.5,False,A,202307,62.01,3.308,217.8670218,7.441,473837.16000000003,88896.48,11104.76,63788.86,558918.66,2011,46,11,NoHoliday,1920725.15,1959707.9,1956739.17,1871102.3875,85643.48026608031
2,2011-11-25,2614202.3,True,A,202307,56.36,3.236,218.1130269,7.441,67138.83,4526.0,5653941.9799999995,1679.0,116028.39,2011,47,11,Thanksgiving,1902762.5,1920725.15,2658725.29,1888122.95,82707.13304271779
2,2011-12-02,1954952.0,False,A,202307,48.74,3.172,218.3590319,7.441,568780.29,5926.37,134706.17,315524.0,2004964.03,2011,48,12,NoHoliday,2614202.3,1902762.5,2015781.27,2099349.4625,344057.3058374228
2,2011-12-09,2290549.32,False,A,202307,41.76,3.158,218.605037,7.441,837499.0700000001,2920.0,22369.39,303720.15,649632.84,2011,49,12,NoHoliday,1954952.0,2614202.3,2378726.55,2098160.4875,344708.32871337887
2,2011-12-16,2432736.52,False,A,202307,50.13,3.159,218.8217928,7.441,358344.58999999997,4455.1900000000005,24928.77,34295.4,346331.71,2011,50,12,NoHoliday,2290549.32,1954952.0,2609166.75,2190616.53,330559.7174243704
2,2011-12-23,3224369.8,False,A,202307,46.66,3.112,218.9995495,7.441,219856.96,1123.32,111129.5,6568.240000000001,476383.13999999996,2011,51,12,NoHoliday,2432736.52,2290549.32,3436007.68,2323110.035,278898.5549458543
2,2011-12-30,1874226.52,True,A,202307,44.57,3.129,219.1773063,7.441,607465.12,6754247.62,10185.69,110624.20000000001,221021.37,2011,52,12,Christmas,3224369.8,2432736.52,1750434.55,2475651.91,537838.7535943023
2,2012-01-06,1799520.1400000001,False,A,202307,46.75,3.157,219.355063,7.057,423843.84,2696708.88,8723.52,172002.24,511485.84,2012,1,1,NoHoliday,1874226.52,3224369.8,1758050.79,2455470.54,564731.9503640508
2,2012-01-13,1744725.48,False,A,202307,45.99,3.261,219.5328198,7.057,313445.12,858576.73,6984.98,50280.78,301437.60000000003,2012,2,1,NoHoliday,1799520.1400000001,1874226.52,1744193.58,2332713.245,658169.4391357894
2,2012-01-20,1711769.11,False,A,202307,51.7,3.268,219.6258417,7.057,471762.72000000003,313609.68,7629.84,122623.2,243074.16,2012,3,1,NoHoliday,1744725.48,1799520.1400000001,1751384.9,2160710.485,711089.8185870426
2,2012-01-27,1660906.1400000001,False,A,202307,50.5,3.29,219.7188636,7.057,138250.80000000002,108544.31999999999,6198.4800000000005,3124.7999999999997,188174.16,2012,4,1,NoHoliday,1711769.11,1744725.48,1695371.68,1782560.3125,71023.935514647
2,2012-02-03,1935299.94,False,A,202307,55.21,3.36,219.8118854,7.057,5485934.67,278776.05,16162.2,3515669.7800000003,541923.53,2012,5,2,NoHoliday,1660906.1400000001,1711769.11,1929346.23,1729230.2175000003,58177.44753870801
2,2012-02-10,2103322.68,True,A,202307,46.98,3.409,219.9049073,7.057,986294.97,487232.66000000003,6867.11,1030387.7,699181.59,2012,6,2,SuperBowl,1935299.94,1660906.1400000001,2168041.61,1763175.1675,119817.72964315137
2,2012-02-17,2196688.46,False,A,202307,43.82,3.51,220.0651993,7.057,1017805.42,1041946.52,1150.48,359681.22000000003,485455.83999999997,2012,7,2,NoHoliday,2103322.68,1935299.94,2080884.82,1852824.4675,205167.26212178447
2,2012-02-24,1861802.7,False,A,202307,54.63,3.555,220.275944,7.057,926433.56,856196.1,724.1999999999999,376280.82999999996,736982.13,2012,8,2,NoHoliday,2196688.46,2103322.68,1833511.08,1974054.3050000002,235116.95940327755
2,2012-03-02,1952555.66,False,A,202307,58.79,3.63,220.4866886,7.057,1720891.44,154418.4,648.0,705573.36,354926.16,2012,9,3,NoHoliday,1861802.7,2196688.46,1981607.78,2024278.445,153067.2471218422
2,2012-03-09,1937628.26,False,A,202307,57.11,3.669,220.6974332,7.057,836728.61,26150.72,213.0,177370.07,549966.0,2012,10,3,NoHoliday,1952555.66,1861802.7,1879107.31,2028592.375,149934.7524673304
2,2012-03-16,1976082.13,False,A,202307,63.68,3.734,220.8498468,7.057,423585.29,16359.82,213.0,188204.67,147240.51,2012,11,3,NoHoliday,1937628.26,1952555.66,1902557.66,1987168.77,145221.07459533945
2,2012-03-23,1790439.16,False,A,202307,64.01,3.787,220.9244858,7.057,426637.57999999996,9935.03,470.73,117184.79,373678.68,2012,12,3,NoHoliday,1976082.13,1937628.26,1766162.05,1932017.1875,49413.58247706233
2,2012-03-30,1857480.84,False,A,202307,66.83,3.845,220.9991248,7.057,1020220.2999999999,11698.67,1207.0,72229.01,246404.78999999998,2012,13,3,NoHoliday,1790439.16,1976082.13,1800171.3599999999,1914176.3024999998,83996.39140110472
2,2012-04-06,2129035.91,False,A,202307,68.43,3.891,221.0737638,6.891,885679.0700000001,94.9,2378.3399999999997,355852.37,404064.49,2012,14,4,NoHoliday,1857480.84,1790439.16,1847552.61,1890407.5975,82961.38929584656
2,2012-04-13,1935869.1,False,A,202307,68.08,3.891,221.1484028,6.891,656564.92,479834.83999999997,1475.3300000000002,303840.6,143545.74000000002,2012,15,4,NoHoliday,2129035.91,1857480.84,1856467.84,1938259.51,148551.04036628688
2,2012-04-20,1847344.45,False,A,202307,65.69,3.877,221.2021074,6.891,526393.4400000001,161006.4,2414.16,63221.04,293783.04000000004,2012,16,4,NoHoliday,1935869.1,2129035.91,1886339.6,1928206.2525,146484.50010447885
2,2012-04-27,1764133.09,False,A,202307,67.2,3.814,221.255812,6.891,218444.28,0.0,2720.72,7718.41,192331.9,2012,17,4,NoHoliday,1847344.45,1935869.1,1745545.28,1942432.575,130540.45686137103
2,2012-05-04,1923957.0899999999,False,A,202307,76.73,3.749,221.3095166,6.891,1684934.37,0.0,5544.39,563130.82,315489.92000000004,2012,18,5,NoHoliday,1764133.09,1847344.45,1837743.6,1919095.6375000002,156543.80760345873
2,2012-05-11,1917520.99,False,A,202307,73.87,3.688,221.3632212,6.891,1189404.0,0.0,8451.36,369433.44000000006,261666.0,2012,19,5,NoHoliday,1923957.0899999999,1764133.09,1838513.07,1867825.9325,79482.23322825915
2,2012-05-18,2000940.67,False,A,202307,71.27,3.63,221.380331,6.891,657610.52,0.0,3029.57,262330.8,327452.71,2012,20,5,NoHoliday,1917520.99,1923957.0899999999,1688281.8599999999,1863238.905,74627.60661713695
2,2012-05-25,1912791.09,False,A,202307,78.19,3.561,221.3828029,6.891,749092.4,0.0,72137.09999999999,251652.8,1044418.9,2012,21,5,NoHoliday,2000940.67,1917520.99,1797732.56,1901637.96,99195.14721497547
2,2012-06-01,1910092.3699999999,False,A,202307,78.38,3.501,221.3852748,6.891,929484.43,1491.0,17421.27,212513.65,392042.12,2012,22,6,NoHoliday,1912791.09,2000940.67,1933756.21,1938802.46,41677.46988114582
2,2012-06-08,2010216.49,False,A,202307,78.69,3.452,221.3877467,6.891,863504.8400000001,32915.6,5565.69,256365.38,772312.44,2012,23,6,NoHoliday,1910092.3699999999,1912791.09,1929153.1600000001,1935336.28,43843.89402293512
2,2012-06-15,1962924.3,False,A,202307,80.56,3.393,221.4009901,6.891,600138.7,13650.0,13.3,311876.60000000003,370202.69999999995,2012,24,6,NoHoliday,2010216.49,1910092.3699999999,1953771.99,1958510.155,54492.83895179953
2,2012-06-22,1887733.21,False,A,202307,81.04,3.346,221.4411622,6.891,860947.42,22294.0,4330.29,430160.60000000003,2586553.43,2012,25,6,NoHoliday,1962924.3,2010216.49,1790925.8,1949006.0625,47491.16923878934
2,2012-06-29,1881046.12,False,A,202307,86.32,3.286,221.4813343,6.891,603169.14,19581.8,0.0,137396.36000000002,403715.23,2012,26,6,NoHoliday,1887733.21,1962924.3,1866243.0,1942741.5925,54930.554186747126
2,2012-07-06,2041507.4,False,A,202307,84.2,3.227,221.5215064,6.565,889596.0,21243.600000000002,7210.8,483868.8,396470.16,2012,27,7,NoHoliday,1881046.12,1887733.21,1853161.99,1935480.03,62133.01802629496
2,2012-07-13,1830075.13,False,A,202307,80.17,3.256,221.5616784,6.565,584825.5,23957.5,1437.1000000000001,397210.8,350855.4,2012,28,7,NoHoliday,2041507.4,1881046.12,1785187.29,1943302.7575,75261.81028205436
2,2012-07-20,1819666.46,False,A,202307,83.23,3.311,221.5701123,6.565,501233.76,17366.399999999998,1797.84,244897.92,176646.24,2012,29,7,NoHoliday,1830075.13,2041507.4,1743816.41,1910090.465,91316.82113676815
2,2012-07-27,1757923.88,False,A,202307,86.37,3.407,221.5785461,6.565,510937.22000000003,14433.56,184.69,461311.08999999997,365511.73000000004,2012,30,7,NoHoliday,1819666.46,1830075.13,1680693.06,1893073.7775,102525.88076966735
2,2012-08-03,1946104.6400000001,False,A,202307,90.22,3.417,221.5869799,6.565,1990848.96,11849.76,3097.44,1569736.8,479014.55999999994,2012,31,8,NoHoliday,1757923.88,1819666.46,1876704.26,1862293.2175,123646.98060265143
2,2012-08-10,1866719.96,False,A,202307,88.55,3.494,221.5954138,6.565,399926.88,10245.6,966.96,301494.96,380605.68,2012,32,8,NoHoliday,1946104.6400000001,1757923.88,1812768.26,1838442.5274999999,78521.62571522055
2,2012-08-17,1928016.01,False,A,202307,84.79,3.571,221.6751459,6.565,348513.68,24146.94,768.6899999999999,310489.44,359689.98000000004,2012,33,8,NoHoliday,1866719.96,1946104.6400000001,1844094.59,1847603.7349999999,79353.27355423603
2,2012-08-24,1876788.15,False,A,202307,76.91,3.62,221.8083518,6.565,337938.7,15007.98,470.02,211074.48,362260.46,2012,34,8,NoHoliday,1928016.01,1866719.96,1821139.91,1874691.1225,84934.41089309102
2,2012-08-31,1947083.3,False,A,202307,82.64,3.638,221.9415576,6.565,1277518.98,5345.0599999999995,1560.74,940139.26,347224.5,2012,35,8,NoHoliday,1876788.15,1928016.01,1809119.7,1904407.19,38640.18803393066
2,2012-09-07,1898777.07,True,A,202307,87.65,3.73,222.0747635,6.565,756779.06,10598.88,4328.87,207383.9,232565.47,2012,36,9,LaborDay,1947083.3,1876788.15,1748000.65,1904651.855,38993.700253046176
2,2012-09-14,1814806.6300000001,False,A,202307,75.88,3.717,222.2174395,6.565,599466.96,0.0,2687.04,130225.68000000001,670647.6,2012,37,9,NoHoliday,1898777.07,1947083.3,1691439.52,1912666.1325,31092.84935688746
2,2012-09-21,1829415.67,False,A,202307,71.09,3.721,222.4169362,6.565,476263.74,271.21999999999997,1104.05,71100.81999999999,540163.74,2012,38,9,NoHoliday,1814806.6300000001,1898777.07,1669299.78,1884363.7874999999,54884.93540634824
2,2012-09-28,1746470.56,False,A,202307,79.45,3.666,222.6164329,6.565,511635.60000000003,137.51999999999998,118.8,111535.2,284114.16000000003,2012,39,9,NoHoliday,1829415.67,1814806.6300000001,1650394.44,1872520.6675,61746.62142336759
2,2012-10-05,1998321.04,False,A,202307,70.27,3.617,222.8159296,6.17,434718.72000000003,0.0,722.8799999999999,217970.63999999998,277444.8,2012,40,10,NoHoliday,1746470.56,1829415.67,1837553.43,1822367.4825000002,62464.9537593077
2,2012-10-12,1900745.13,False,A,202307,60.97,3.601,223.0154263,6.17,156621.5,0.0,2431.63,42838.590000000004,760733.73,2012,41,10,NoHoliday,1998321.04,1746470.56,1743882.19,1847253.475,107004.03448562486
2,2012-10-19,1847990.41,False,A,202307,68.08,3.594,223.0598077,6.17,316794.19,0.0,80.94,112156.57,187602.59,2012,42,10,NoHoliday,1900745.13,1998321.04,1834680.25,1868738.1,106945.14660520214
2,2012-10-26,1834458.35,False,A,202307,69.79,3.506,223.0783366,6.17,436833.89,9213.67,14200.0,19332.59,207614.65,2012,43,10,NoHoliday,1847990.41,1900745.13,1769296.25,1873381.7850000001,105055.14590750067
3,2011-02-04,438516.53,False,B,37392,45.95,2.989,215.8863367,7.551,0.0,0.0,0.0,0.0,0.0,2011,5,2,NoHoliday,364866.24000000005,350876.7,461622.22,368761.34500000003,13858.651305546382
3,2011-02-11,430526.21,True,B,37392,43.57,3.022,216.2660913,7.551,0.0,0.0,0.0,0.0,0.0,2011,6,2,SuperBowl,438516.53,364866.24000000005,420728.96,383830.1425,38487.34659956908
3,2011-02-18,432782.1,False,B,37392,61.58,3.045,216.5843571,7.551,0.0,0.0,0.0,0.0,0.0,2011,7,2,NoHoliday,430526.21,438516.53,421642.19,396196.42000000004,44739.92769922484
3,2011-02-25,397211.19,False,B,37392,67.4,3.065,216.8780275,7.551,0.0,0.0,0.0,0.0,0.0,2011,8,2,NoHoliday,432782.1,430526.21,407204.86,416672.77,34701.079303528146
3,2011-03-04,437084.51,False,B,37392,65.11,3.288,217.1716979,7.551,0.0,0.0,0.0,0.0,0.0,2011,9,3,NoHoliday,397211.19,432782.1,415202.04000000004,424759.0075,18670.674977255934
3,2011-03-11,404753.3,False,B,37392,61.29,3.459,217.4653683,7.551,0.0,0.0,0.0,0.0,0.0,2011,10,3,NoHoliday,437084.51,397211.19,384200.69,424401.0025,18329.559264917767
3,2011-03-18,392109.51,False,B,37392,69.47,3.488,217.7235226,7.551,0.0,0.0,0.0,0.0,0.0,2011,11,3,NoHoliday,404753.3,437084.51,375328.58999999997,417957.775,19919.60134040448
3,2011-03-25,380683.67,False,B,37392,72.94,3.473,217.9674705,7.551,0.0,0.0,0.0,0.0,0.0,2011,12,3,NoHoliday,392109.51,404753.3,359949.27,407789.62749999994,20208.734499053295
3,2011-04-01,374556.07999999996,False,B,37392,68.76,3.524,218.2114184,7.574,0.0,0.0,0.0,0.0,0.0,2011,13,4,NoHoliday,380683.67,392109.51,423294.4,403657.7475,24356.50982709792
3,2011-04-08,384075.31,False,B,37392,72.55,3.622,218.4553663,7.574,0.0,0.0,0.0,0.0,0.0,2011,14,4,NoHoliday,374556.07999999996,380683.67,415870.28,388025.63999999996,13314.480505020923
3,2011-04-15,366250.69,False,B,37392,75.88,3.743,218.6788642,7.574,0.0,0.0,0.0,0.0,0.0,2011,15,4,NoHoliday,384075.31,374556.07999999996,354993.26,382856.14249999996,7319.422877502237
3,2011-04-22,391860.04,False,B,37392,76.91,3.807,218.851237,7.574,0.0,0.0,0.0,0.0,0.0,2011,16,4,NoHoliday,366250.69,384075.31,339976.65,376391.4375,7824.5011229858055
3,2011-04-29,367405.4,False,B,37392,78.69,3.81,219.0236099,7.574,0.0,0.0,0.0,0.0,0.0,2011,17,4,NoHoliday,391860.04,366250.69,361248.39,379185.52999999997,11154.894969556271
3,2011-05-06,413042.12,False,B,37392,69.45,3.906,219.1959827,7.574,0.0,0.0,0.0,0.0,0.0,2011,18,5,NoHoliday,367405.4,391860.04,399323.86,377397.86,12620.771829862137
3,2011-05-13,386312.68,False,B,37392,79.87,3.899,219.3683556,7.574,0.0,0.0,0.0,0.0,0.0,2011,19,5,NoHoliday,413042.12,367405.4,384357.94,384639.5625,22315.97004236559
3,2011-05-20,364603.13,False,B,37392,75.79,3.907,219.127216,7.574,0.0,0.0,0.0,0.0,0.0,2011,20,5,NoHoliday,386312.68,413042.12,343763.17,389655.06,18779.73541216448
3,2011-05-27,369350.6,False,B,37392,84.41,3.786,218.8860765,7.574,0.0,0.0,0.0,0.0,0.0,2011,21,5,NoHoliday,364603.13,386312.68,350089.23,382840.8325,22323.663533645988
3,2011-06-03,394507.84,False,B,37392,84.29,3.699,218.6449369,7.574,0.0,0.0,0.0,0.0,0.0,2011,22,6,NoHoliday,369350.6,364603.13,396968.8,383327.1325,21892.35563975319
3,2011-06-10,391638.75,False,B,37392,84.84,3.648,218.4037974,7.574,0.0,0.0,0.0,0.0,0.0,2011,23,6,NoHoliday,394507.84,369350.6,355017.09,378693.5625,14070.934115736363
3,2011-06-17,403423.34,False,B,37392,86.96,3.637,218.3551748,7.574,0.0,0.0,0.0,0.0,0.0,2011,24,6,NoHoliday,391638.75,394507.84,364076.85,380025.08,15236.017996710762
3,2011-06-24,385520.71,False,B,37392,84.94,3.594,218.45094,7.574,0.0,0.0,0.0,0.0,0.0,2011,25,6,NoHoliday,403423.34,391638.75,357346.48,389730.1325,14483.307475644624
3,2011-07-01,368962.72000000003,False,B,37392,85.1,3.524,218.5467052,7.567,0.0,0.0,0.0,0.0,0.0,2011,26,7,NoHoliday,385520.71,403423.34,381151.72000000003,393772.66000000003,7445.901888825468
3,2011-07-08,395146.24,False,B,37392,85.38,3.48,218.6424704,7.567,0.0,0.0,0.0,0.0,0.0,2011,27,7,NoHoliday,368962.72000000003,385520.71,349214.18,387386.38,14354.775152444954
3,2011-07-15,373454.33,False,B,37392,87.14,3.575,218.7275216,7.567,0.0,0.0,0.0,0.0,0.0,2011,28,7,NoHoliday,395146.24,368962.72000000003,352728.78,388263.2525,14801.304718497095
3,2011-07-22,360617.37,False,B,37392,86.19,3.651,218.7857881,7.567,0.0,0.0,0.0,0.0,0.0,2011,29,7,NoHoliday,373454.33,395146.24,352864.49,380771.0,11862.776608898186
3,2011-07-29,345381.29,False,B,37392,88.07,3.682,218.8440545,7.567,0.0,0.0,0.0,0.0,0.0,2011,30,7,NoHoliday,360617.37,373454.33,347955.05,374545.16500000004,14727.993503550451
3,2011-08-05,409981.25,False,B,37392,88.45,3.684,218.9023209,7.567,0.0,0.0,0.0,0.0,0.0,2011,31,8,NoHoliday,345381.29,360617.37,402635.76,368649.8075,21064.09528517147
3,2011-08-12,380376.85,False,B,37392,88.88,3.638,218.9605873,7.567,0.0,0.0,0.0,0.0,0.0,2011,32,8,NoHoliday,409981.25,345381.29,339597.38,372358.56,27581.975721033305
3,2011-08-19,379716.91000000003,False,B,37392,88.44,3.554,219.023271,7.567,0.0,0.0,0.0,0.0,0.0,2011,33,8,NoHoliday,380376.85,409981.25,351728.21,374089.19,27889.114339174117
3,2011-08-26,366367.55,False,B,37392,87.67,3.523,219.0866908,7.567,0.0,0.0,0.0,0.0,0.0,2011,34,8,NoHoliday,379716.91000000003,380376.85,362134.08999999997,378864.075,26409.539230510385
3,2011-09-02,375988.69,False,B,37392,89.12,3.533,219.1501106,7.567,0.0,0.0,0.0,0.0,0.0,2011,35,9,NoHoliday,366367.55,379716.91000000003,366473.97000000003,384110.64,18415.1364880996
3,2011-09-09,377347.49,True,B,37392,81.72,3.546,219.2135305,7.567,0.0,0.0,0.0,0.0,0.0,2011,36,9,LaborDay,375988.69,366367.55,352260.97,375612.5,6458.994550706138
3,2011-09-16,375629.51,False,B,37392,83.63,3.526,219.3972867,7.567,0.0,0.0,0.0,0.0,0.0,2011,37,9,NoHoliday,377347.49,375988.69,363064.64,374855.16,5864.376513985882
3,2011-09-23,365248.94,False,B,37392,80.19,3.467,219.7414914,7.567,0.0,0.0,0.0,0.0,0.0,2011,38,9,NoHoliday,375629.51,377347.49,355626.87,373833.31,5031.866150292708
3,2011-09-30,368477.93,False,B,37392,82.58,3.355,220.085696,7.567,0.0,0.0,0.0,0.0,0.0,2011,39,9,NoHoliday,365248.94,375629.51,358784.1,373553.6575,5585.697351261342
3,2011-10-07,403342.4,False,B,37392,75.54,3.285,220.4299007,7.197,0.0,0.0,0.0,0.0,0.0,2011,40,10,NoHoliday,368477.93,365248.94,395107.35000000003,371675.9675,5754.1518961962265
3,2011-10-14,368282.57,False,B,37392,73.75,3.274,220.7486167,7.197,0.0,0.0,0.0,0.0,0.0,2011,41,10,NoHoliday,403342.4,368477.93,345584.39,378174.695,17330.067661585676
3,2011-10-21,394976.36,False,B,37392,69.03,3.353,220.9144005,7.197,0.0,0.0,0.0,0.0,0.0,2011,42,10,NoHoliday,368282.57,403342.4,348895.98,376337.96,18063.550075183117
3,2011-10-28,389540.62,False,B,37392,71.04,3.372,221.0801842,7.197,0.0,0.0,0.0,0.0,0.0,2011,43,10,NoHoliday,394976.36,368282.57,348591.74,383769.81499999994,18095.75676773717
3,2011-11-04,459443.22,False,B,37392,59.31,3.332,221.245968,7.197,0.0,0.0,0.0,0.0,0.0,2011,44,11,NoHoliday,389540.62,394976.36,423175.56,389035.4875,14954.603025791093
3,2011-11-11,407764.25,False,B,37392,61.7,3.297,221.4117517,7.197,571193.35,130430.29999999999,13000.65,37087.05,65346.450000000004,2011,45,11,NoHoliday,459443.22,389540.62,386635.03,403060.6925,39313.50914684654
3,2011-11-18,398838.97,False,B,37392,63.91,3.308,221.6432852,7.197,88545.92,1489.28,1276.8,55365.76,187267.2,2011,46,11,NoHoliday,407764.25,459443.22,372545.32,412931.1125,31935.1472463731
3,2011-11-25,556925.1900000001,True,B,37392,68.0,3.236,221.9011185,7.197,2713.1,680.5500000000001,2444828.1,0.0,8785.4,2011,47,11,Thanksgiving,398838.97,407764.25,565567.84,413896.76499999996,31262.577697323697
3,2011-12-02,472511.32,False,B,37392,54.97,3.172,222.1589519,7.197,56156.76,1250.0400000000002,51592.86,26023.140000000003,481608.60000000003,2011,48,12,NoHoliday,556925.1900000001,398838.97,476420.77,455742.9075,72552.40929388278
3,2011-12-09,468772.8,False,B,37392,49.26,3.158,222.4167852,7.197,267919.08,427.02,8145.72,55007.04,199193.28,2011,49,12,NoHoliday,472511.32,556925.1900000001,467642.02999999997,459009.9325,73066.97799236717
3,2011-12-16,510747.62,False,B,37392,57.95,3.159,222.6426418,7.197,123064.26,0.0,11243.76,12369.72,99025.08,2011,50,12,NoHoliday,468772.8,472511.32,498159.39,474262.07,64691.66003040129
3,2011-12-23,551221.21,False,B,37392,53.41,3.112,222.8258628,7.197,5938.68,15.84,27160.32,0.0,38719.56,2011,51,12,NoHoliday,510747.62,468772.8,605990.41,502239.23250000004,41096.218363954256
3,2011-12-30,410553.88,True,B,37392,48.29,3.129,223.0090839,7.197,94195.40000000001,933144.5499999999,4332.9,5292.950000000001,50527.75,2011,52,12,Christmas,551221.21,510747.62,382677.76,500813.23750000005,38588.61583685032
3,2012-01-06,398178.21,False,B,37392,52.42,3.157,223.1923049,6.833,244750.08,600958.72,960.0,26583.04,94518.4,2012,1,1,NoHoliday,410553.88,551221.21,378241.33999999997,485323.8775,60147.91713187838
3,2012-01-13,367438.62,False,B,37392,51.86,3.261,223.3755259,6.833,247448.88,209389.31999999998,0.0,14299.11,108686.97,2012,2,1,NoHoliday,398178.21,410553.88,381061.10000000003,467675.23,75117.34369017309
3,2012-01-20,365818.61,False,B,37392,56.2,3.268,223.4700552,6.833,46853.3,105901.9,94.89999999999999,1043.25,51967.5,2012,3,1,NoHoliday,367438.62,398178.21,350876.7,431847.98,81620.3116120275
3,2012-01-27,349518.1,False,B,37392,58.06,3.29,223.5645845,6.833,49571.2,22399.36,0.0,256.0,21038.08,2012,4,1,NoHoliday,365818.61,367438.62,364866.24000000005,385497.32999999996,22375.615024756025
